,origin_x,origin_y,destination_x,destination_y,treq,hub,ttrav,tarr,u,dist_OH,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
139,19.88102601,50.10547806,19.925828223725688,50.075653280432284,2024-03-28 07:46:10,1786358199,495.1666666666667,2024-03-28 07:54:25,5.942,2971,11.846419511236103,4.1331937217564745,15.848750526252529,0.017945084155490187
140,19.88928531,50.09340245,19.919436018510833,50.085962925378524,2024-03-28 08:06:27,1786358199,337.8333333333333,2024-03-28 08:12:04,4.054,2027,12.300064699179401,13.478394210463904,15.309681466138423,0.04699330576578192
141,19.87799115,50.08485944,19.92604983564809,50.063908405043826,2024-03-28 07:45:56,1786358199,121.33333333333333,2024-03-28 07:47:57,1.456,728,7.729748947333608,3.6977589473416734,10.624757030032853,0.0524008837660341
142,19.8812018,50.08374207,19.896749805080038,50.092023913249974,2024-03-28 07:55:55,1786358199,46.333333333333336,2024-03-28 07:56:41,0.556,278,11.409441616431756,12.664308195471676,9.42185315779751,0.8794877744237716
143,19.87447073,50.09084066,19.896749805080038,50.092023913249974,2024-03-28 08:14:59,1786358199,244.33333333333334,2024-03-28 08:19:03,2.932,1466,7.057327330748583,5.89432642852879,12.274837029992518,0.005391585015637177
144,19.8855818,50.10137253,19.929784097900736,50.06302852505976,2024-03-28 08:02:19,1786358199,410.1666666666667,2024-03-28 08:09:09,4.922000000000001,2461,9.790812969846145,14.028634661618169,13.337974624032737,0.027999718046303395
145,19.87486133,50.08958136,19.96285314488492,50.06240333080091,2024-03-28 08:00:07,1786358199,244.33333333333334,2024-03-28 08:04:11,2.932,1466,11.056340075146666,4.971191992415154,14.57758139093529,0.028713856150122175
146,19.86995148,50.09887383,19.95211908164373,50.056008909455784,2024-03-28 07:50:36,1786358199,532.3333333333334,2024-03-28 07:59:28,6.388000000000001,3194,16.16277812021208,,,
147,19.88050831,50.09360496,19.9221908362503,50.072998446130335,2024-03-28 07:50:31,1786358199,312.8333333333333,2024-03-28 07:55:43,3.754,1877,16.528382857089845,8.176978308236043,11.344039060130239,0.9944276129809693
148,19.88115321,50.09449639,19.971092603205765,50.06354811678362,2024-03-28 08:02:29,1786358199,282.1666666666667,2024-03-28 08:07:11,3.386,1693,10.011007819512482,9.184720375886597,16.733550413504297,0.0012020277642347476
149,19.8849637,50.08405048,19.9040061349451,50.08511392113392,2024-03-28 08:06:15,1786358199,316.1666666666667,2024-03-28 08:11:31,3.794,1897,14.510811842065355,8.268155526268663,14.36220236835015,0.5370841439535096
150,19.88836775,50.08475731,19.896749805080038,50.092023913249974,2024-03-28 07:49:10,1786358199,230.16666666666666,2024-03-28 07:53:00,2.762,1381,9.50346244346455,3.6977589473416734,11.627853157797512,0.10674867748520198
151,19.88744818,50.09561107,19.89025801381177,50.09184543984393,2024-03-28 07:54:46,1786358199,281.8333333333333,2024-03-28 07:59:27,3.382,1691,7.6263510149438245,4.1331937217564745,11.884773308219911,0.013947321550979054
152,19.88311895,50.10366236,19.947149505549167,50.06925456517236,2024-03-28 07:45:04,1786358199,422.1666666666667,2024-03-28 07:52:06,5.066000000000001,2533,,13.893015639041092,,
153,19.88410986,50.09915442,19.885468795880367,50.09741493157783,2024-03-28 08:02:42,1786358199,365.8333333333333,2024-03-28 08:08:47,4.39,2195,3.74448451126837,3.6977589473416734,13.008087368374351,9.480412227620794e-05
154,19.88094235,50.09496712,19.95211908164373,50.056008909455784,2024-03-28 07:57:25,1786358199,282.1666666666667,2024-03-28 08:02:07,3.386,1693,13.994639887179167,12.786009210496173,15.808330714236162,0.14019264726968383
155,19.88089372,50.10458828,19.952184584477106,50.02572924887218,2024-03-28 07:50:42,1786358199,482.0,2024-03-28 07:58:44,5.784,2892,4.181619812016368,,,
156,19.872702,50.100578,19.91846245445818,50.062309704373035,2024-03-28 08:05:53,1786358199,462.8333333333333,2024-03-28 08:13:35,5.554,2777,16.26540687965885,8.268155526268663,16.0922247367729,0.5431876491113886
157,19.88508435,50.09509365,19.896749805080038,50.092023913249974,2024-03-28 08:03:10,1786358199,281.8333333333333,2024-03-28 08:07:51,3.382,1691,19.81069860898404,3.6977589473416734,12.247853157797511,0.999480874405892
158,19.8812018,50.08374207,19.807202104215307,50.068218462175565,2024-03-28 07:51:37,1786358199,46.333333333333336,2024-03-28 07:52:23,0.556,278,15.930208571382476,3.6977589473416734,22.19586706764249,0.0018968566563385724
159,19.88850353,50.09264239,19.99966176410213,50.09904757947195,2024-03-28 07:47:43,1786358199,273.3333333333333,2024-03-28 07:52:16,3.28,1640,7.530055789423158,5.89432642852879,20.143329774358335,3.3275398443776924e-06
160,19.87911822,50.08408685,19.896749805080038,50.092023913249974,2024-03-28 07:52:37,1786358199,46.333333333333336,2024-03-28 07:53:23,0.556,278,19.774796165350093,8.009543571382475,9.42185315779751,0.9999681022443299
161,19.88583674,50.08531431,19.89025801381177,50.09184543984393,2024-03-28 07:47:36,1786358199,316.1666666666667,2024-03-28 07:52:52,3.794,1897,18.34025251869995,4.971191992415154,12.296773308219912,0.9976323317905929
