,origin_x,origin_y,destination_x,destination_y,treq,origin,destination,dist,ttrav,tarr,t_expected,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM,nTrips
72,19.87373644,50.01541812,19.946976008268066,50.05173995678817,2024-03-28 08:09:11,967785623,1989392511,1502,250.33333333333334,2024-03-28 08:13:21,250.33333333333334,18.03545338333431,14.908936654033322,19.862936654033323,0.1385383602985792,0
73,19.88333897,50.01292177,19.92168228026507,50.028237756414214,2024-03-28 08:07:02,3600093249,1989392511,873,145.5,2024-03-28 08:09:27,145.0,9.577952368342082,5.673519398423337,9.369519398423336,0.5522913353980771,1
74,19.88345719,50.01458222,19.952184584477106,50.02572924887218,2024-03-28 08:04:47,3005106299,1989392511,1132,188.66666666666666,2024-03-28 08:07:55,217.0,16.53115048864289,12.186179135260772,16.40017913526077,0.5114908147260162,1
75,19.88346897,50.01332848,20.000342557979675,50.0919054623176,2024-03-28 07:51:10,6221675164,1989392511,744,124.0,2024-03-28 07:53:14,124.0,16.339169811976035,12.095880902195592,15.533880902195591,0.6911046919908131,1
76,19.87289882,50.00660761,19.9291635675951,50.042482897524046,2024-03-28 07:53:08,1967677848,1989392511,2008,334.6666666666667,2024-03-28 07:58:42,334.6666666666667,11.53292169170749,10.757489774398667,16.72348977439867,0.005538002092610838,0
77,19.8752047,50.00766548,19.9040061349451,50.08511392113392,2024-03-28 08:12:37,967785561,1989392511,1903,317.1666666666667,2024-03-28 08:17:54,317.1666666666667,21.196043834520843,16.376503383382712,22.132503383382712,0.28161605165168474,0
78,19.87709638,50.01863756,19.931234427840387,50.01286261264468,2024-03-28 07:48:39,497375764,1989392511,1376,229.33333333333334,2024-03-28 07:52:28,244.0,13.247057180390719,8.265265977350328,12.967265977350328,0.5586761982149274,1
79,19.87338758,50.01303545,19.825869980861828,50.04252547228095,2024-03-28 07:59:28,967785571,1989392511,1820,303.3333333333333,2024-03-28 08:04:31,303.3333333333333,19.90429947365067,19.027288533788976,24.617288533788976,0.008898016428149422,0
80,19.87786419,50.01243307,19.92168228026507,50.028237756414214,2024-03-28 08:12:14,295825429,1989392511,1704,284.0,2024-03-28 08:16:58,346.0,10.257871315724088,5.673519398423337,11.031519398423336,0.2769486601144236,1
81,19.87630677,50.01013666,19.938498264089006,50.062474167174344,2024-03-28 07:45:47,295825425,1989392511,1955,325.8333333333333,2024-03-28 07:51:12,325.8333333333333,18.27728537578173,17.322231616407556,23.182231616407556,0.007355339521197822,0
